timestam,price,isspeciadday,traffic_condition,vehicle_type,occupancy,capacity,time,diff,source_file,Latitude,Longitude,SystemCodeNumber,CompAdjustedPrice
2016-10-04T08:30:00.000000000,12.212754367520589,0,0.0,1.5,269.0,470.0,1752411971560,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.602116649144559
2016-10-04T12:00:00.000000000,12.44918366195257,0,1.5,1.0,464.0,470.0,1752411971560,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.826724478854942
2016-10-07T09:30:00.000000000,10.675063809220408,0,0.0,1.0,294.0,470.0,1752411971560,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.725063809220408
2016-10-04T10:30:00.000000000,10.264427652699002,0,1.5,0.1,458.0,470.0,1752411971560,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.314427652699003
2016-10-06T16:30:00.000000000,9.842628843991182,0,0.0,0.5,347.0,470.0,1752411971560,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,10.892628843991183
2016-10-06T10:30:00.000000000,13.563567327866648,0,1.0,1.5,441.0,470.0,1752411971560,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,12.885388961473316
2016-10-07T08:00:00.000000000,10.238816255372388,0,0.0,1.0,121.0,470.0,1752411971560,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,9.726875442603768
2016-10-07T10:30:00.000000000,11.172721497791802,0,1.0,1.0,339.0,470.0,1752411971560,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,10.61408542290221
2016-10-05T12:30:00.000000000,11.16353763600246,0,1.5,0.5,451.0,470.0,1752411971560,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,12.21353763600246
2016-10-05T12:30:00.000000000,12.327935876559664,0,1.5,1.0,450.0,470.0,1752411971560,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.71153908273168
2016-10-05T09:30:00.000000000,10.117725738223948,0,0.0,0.1,347.0,470.0,1752411971560,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.167725738223949
2016-10-04T10:00:00.000000000,11.847088174936536,0,0.0,1.0,430.0,470.0,1752411971560,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.254733766189709
2016-10-06T16:00:00.000000000,10.402939048668213,0,0.0,1.0,393.0,470.0,1752411971560,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,9.882792096234802
2016-10-05T12:00:00.000000000,12.469355086784065,0,1.5,1.0,447.0,470.0,1752411971560,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.84588733244486
2016-10-07T13:00:00.000000000,11.240306130895515,0,1.0,1.0,360.0,470.0,1752411971578,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,12.290306130895516
2016-10-07T12:30:00.000000000,11.68157282975297,0,1.5,1.0,362.0,470.0,1752411971578,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.09749418826532
2016-10-07T13:30:00.000000000,10.867920872370153,0,1.5,0.5,363.0,470.0,1752411971596,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.917920872370154
2016-10-07T14:00:00.000000000,11.699739443617505,0,1.5,1.0,367.0,470.0,1752411971596,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.11475247143663
2016-10-07T14:30:00.000000000,11.01200820747306,0,1.0,1.0,352.0,470.0,1752411971606,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,10.461407797099406
2016-10-07T15:00:00.000000000,10.148203159204844,0,0.0,0.5,347.0,470.0,1752411971616,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.198203159204844
2016-10-08T07:30:00.000000000,10.356987119950476,0,0.0,1.5,52.0,470.0,1752411971664,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.406987119950477
2016-10-07T16:30:00.000000000,10.282919644256598,0,0.0,1.0,298.0,470.0,1752411971664,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,9.768773662043767
2016-10-07T15:30:00.000000000,10.15158094906332,0,0.0,1.0,333.0,470.0,1752411971664,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,9.644001901610153
2016-10-07T15:30:00.000000000,10.021247867525776,0,0.0,1.0,324.0,470.0,1752411971664,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.071247867525777
2016-10-08T08:30:00.000000000,10.870257775789476,0,1.0,1.0,54.0,470.0,1752411971774,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,10.326744887000002
2016-10-08T12:00:00.000000000,11.57842995882643,0,1.5,1.0,103.0,470.0,1752411971774,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,12.62842995882643
2016-10-08T10:00:00.000000000,10.138177208942896,0,0.0,0.5,63.0,470.0,1752411971774,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.188177208942896
2016-10-08T11:30:00.000000000,10.106893261608992,0,1.0,0.1,97.0,470.0,1752411971774,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.156893261608992
2016-10-08T10:30:00.000000000,11.387969458691714,0,1.0,1.0,88.0,470.0,1752411971774,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,12.437969458691715
2016-10-08T10:30:00.000000000,11.186369062364832,0,1.0,1.0,76.0,470.0,1752411971774,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,12.236369062364833
2016-10-08T08:30:00.000000000,10.357065313790269,0,0.0,1.5,61.0,470.0,1752411971774,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,9.839212048100755
2016-10-08T09:30:00.000000000,10.238037245525213,0,0.0,1.0,60.0,470.0,1752411971774,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,9.726135383248952
2016-10-08T12:30:00.000000000,11.489052874425871,0,1.5,1.0,102.0,470.0,1752411971800,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,12.539052874425872
2016-10-08T13:00:00.000000000,10.840395203431308,0,1.5,0.5,116.0,470.0,1752411971800,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.890395203431309
2016-10-08T14:00:00.000000000,11.136337130555011,0,1.0,1.0,135.0,470.0,1752411971824,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,10.57952027402726
2016-10-08T14:30:00.000000000,11.146524851063877,0,1.0,1.0,141.0,470.0,1752411971824,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,12.196524851063877
2016-10-08T13:30:00.000000000,11.629954929518082,0,1.5,1.0,126.0,470.0,1752411971824,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.048457183042178
2016-10-08T15:30:00.000000000,10.102235357553006,0,1.0,0.1,158.0,470.0,1752411971858,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.152235357553007
2016-10-08T16:00:00.000000000,10.393972877771446,0,0.0,1.0,170.0,470.0,1752411971858,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,9.874274233882874
2016-10-08T14:30:00.000000000,11.354423379365455,0,1.0,1.0,161.0,470.0,1752411971858,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,10.786702210397182
2016-10-09T08:30:00.000000000,10.20614430463812,1,0.0,1.0,41.0,470.0,1752411971888,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.25614430463812
2016-10-09T08:00:00.000000000,10.17845805439224,1,0.0,0.5,42.0,470.0,1752411971888,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.22845805439224
2016-10-08T16:30:00.000000000,10.422122719508584,0,0.0,1.5,180.0,470.0,1752411971888,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,9.901016583533155
2016-10-09T09:30:00.000000000,10.356909803470591,1,0.0,1.0,41.0,470.0,1752411971920,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.406909803470592
2016-10-09T09:30:00.000000000,10.67903109395508,1,0.0,1.5,46.0,470.0,1752411971920,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.729031093955081
2016-10-09T09:00:00.000000000,10.356909803470591,1,0.0,1.0,41.0,470.0,1752411971920,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.406909803470592
2016-10-09T13:30:00.000000000,12.334158035207366,1,1.5,1.0,95.0,470.0,1752411972046,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,13.384158035207367
2016-10-09T11:30:00.000000000,11.853807398019129,1,1.0,1.0,82.0,470.0,1752411972046,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,12.90380739801913
2016-10-09T10:30:00.000000000,11.602912144851697,1,1.0,1.0,64.0,470.0,1752411972046,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.022766537609112
2016-10-09T14:00:00.000000000,12.046010514940434,1,1.0,1.0,115.0,470.0,1752411972046,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.443709989193412
2016-10-09T12:30:00.000000000,13.50073724818631,1,1.5,1.5,74.0,470.0,1752411972046,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,12.825700385776994
2016-10-09T15:00:00.000000000,10.720204829533523,1,0.0,1.0,134.0,470.0,1752411972046,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,10.184194588056847
2016-10-09T14:30:00.000000000,11.758935236054423,1,1.0,1.0,120.0,470.0,1752411972046,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.170988474251702
2016-10-09T13:00:00.000000000,12.736285694781834,1,1.5,1.0,95.0,470.0,1752411972046,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,12.099471410042742
2016-10-09T11:00:00.000000000,10.186541340799373,1,1.0,0.1,72.0,470.0,1752411972046,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.236541340799374
2016-10-09T11:30:00.000000000,12.723220463805704,1,1.0,1.5,80.0,470.0,1752411972046,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,12.087059440615418
2016-10-09T16:30:00.000000000,10.302879079467951,1,0.0,0.5,143.0,470.0,1752411972138,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,9.787735125494553
2016-10-09T16:00:00.000000000,10.68195250434316,1,0.0,1.0,135.0,470.0,1752411972138,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,10.147854879126001
2016-10-09T15:30:00.000000000,10.24103937355312,1,0.0,1.0,123.0,470.0,1752411972138,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.29103937355312
2016-10-10T09:00:00.000000000,10.994931482130426,0,1.0,0.5,270.0,470.0,1752411972138,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,10.445184908023904
2016-10-10T10:00:00.000000000,11.026040914859353,0,0.0,1.0,362.0,470.0,1752411972138,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,10.474738869116385
2016-10-10T09:30:00.000000000,10.918738519619032,0,0.0,1.0,318.0,470.0,1752411972138,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,10.37280159363808
2016-10-10T08:30:00.000000000,11.189316717897311,0,0.0,1.0,196.0,470.0,1752411972138,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,10.629850882002446
2016-10-10T08:00:00.000000000,10.23868786102412,0,0.0,1.0,115.0,470.0,1752411972138,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.28868786102412
2016-10-10T11:30:00.000000000,11.356618893993293,0,1.0,1.0,384.0,470.0,1752411972184,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,10.788787949293628
2016-10-10T12:30:00.000000000,11.97487555701749,0,1.5,1.0,414.0,470.0,1752411972184,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.376131779166617
2016-10-10T10:30:00.000000000,10.955605790587445,0,1.5,0.5,377.0,470.0,1752411972184,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,12.005605790587445
2016-10-10T10:30:00.000000000,11.52925418728096,0,1.0,1.0,380.0,470.0,1752411972184,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,10.952791477916913
2016-10-10T11:30:00.000000000,11.903392159663024,0,1.5,1.0,407.0,470.0,1752411972184,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.308222551679872
2016-10-10T14:30:00.000000000,11.15688814311229,0,1.0,1.0,393.0,470.0,1752411972276,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,10.599043735956675
2016-10-10T14:00:00.000000000,10.189218421687452,0,1.5,0.1,409.0,470.0,1752411972276,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.239218421687452
2016-10-10T14:30:00.000000000,10.089528306231726,0,1.0,0.1,378.0,470.0,1752411972276,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.139528306231727
2016-10-10T13:00:00.000000000,11.9103224869029,0,1.5,1.0,412.0,470.0,1752411972276,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.314806362557754
2016-10-10T13:30:00.000000000,10.18205390974877,0,1.5,0.1,406.0,470.0,1752411972276,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.232053909748771
2016-10-10T15:30:00.000000000,10.197919022894569,0,0.0,0.5,360.0,470.0,1752411972276,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.24791902289457
2016-10-10T15:30:00.000000000,10.362687393639014,0,0.0,1.0,348.0,470.0,1752411972276,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,9.844553023957063
2016-10-11T10:30:00.000000000,11.567590633639416,0,1.0,1.0,425.0,470.0,1752411972384,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,10.989211101957444
2016-10-11T10:30:00.000000000,10.717712028200827,0,1.0,0.5,406.0,470.0,1752411972384,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.767712028200828
2016-10-11T08:30:00.000000000,12.138487206997118,0,0.0,1.0,268.0,470.0,1752411972384,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.531562846647262
2016-10-11T09:30:00.000000000,11.110709615925806,0,1.0,1.0,332.0,470.0,1752411972384,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,10.555174135129516
2016-10-11T11:30:00.000000000,11.756116035626595,0,1.0,1.0,443.0,470.0,1752411972384,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.168310233845265
2016-10-10T16:30:00.000000000,10.305972562172226,0,0.0,1.0,318.0,470.0,1752411972384,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,9.790673934063614
2016-10-11T09:30:00.000000000,10.425719591625503,0,0.0,1.0,369.0,470.0,1752411972384,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,9.904433612044228
2016-10-11T08:00:00.000000000,10.238816255372388,0,0.0,1.0,121.0,470.0,1752411972384,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.288816255372389
2016-10-11T08:30:00.000000000,11.097514245726286,0,0.0,1.0,188.0,470.0,1752411972384,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,10.542638533439971
2016-10-11T13:30:00.000000000,13.635429865429916,0,1.5,1.5,468.0,470.0,1752411972436,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,12.95365837215842
2016-10-11T12:00:00.000000000,12.488386038042286,0,1.5,1.0,456.0,470.0,1752411972436,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.86396673614017
2016-10-11T12:30:00.000000000,12.063567278379947,0,1.0,1.0,463.0,470.0,1752411972436,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.46038891446095
2016-10-11T13:00:00.000000000,10.247783892395098,0,1.5,0.1,467.0,470.0,1752411972436,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.297783892395099
2016-10-11T14:00:00.000000000,10.807892758499085,0,1.0,0.5,453.0,470.0,1752411972436,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.857892758499085
2016-10-11T14:30:00.000000000,11.43922674821404,0,1.0,1.0,436.0,470.0,1752411972504,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,10.867265410803338
2016-10-12T08:00:00.000000000,10.15144351353374,0,0.0,1.0,135.0,470.0,1752411972504,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,9.643871337857053
2016-10-12T08:30:00.000000000,11.08616181575959,0,0.0,1.0,201.0,470.0,1752411972504,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,10.53185372497161
2016-10-11T16:00:00.000000000,10.017105191799851,0,0.0,0.1,379.0,470.0,1752411972504,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.067105191799852
2016-10-11T15:30:00.000000000,10.033650482688124,0,0.0,0.1,402.0,470.0,1752411972504,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.083650482688125
2016-10-11T15:00:00.000000000,12.099032032614245,0,1.0,1.5,426.0,470.0,1752411972504,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.494080430983532
2016-10-11T16:00:00.000000000,9.719252153657932,0,0.0,1.0,351.0,470.0,1752411972504,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,10.769252153657932
2016-10-18T09:00:00.000000000,10.35782946232091,0,0.0,1.0,346.0,470.0,1752411975750,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,9.839937989204863
2016-10-18T16:00:00.000000000,9.988215827271524,0,0.0,0.1,359.0,470.0,1752411975750,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,9.488805035907948
2016-10-14T11:00:00.000000000,10.620157991722582,0,1.0,0.5,351.0,470.0,1752411975750,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.670157991722583
2016-10-12T10:00:00.000000000,10.272173235627289,0,0.0,0.5,383.0,470.0,1752411975750,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.32217323562729
2016-10-13T10:30:00.000000000,11.377133868424288,0,1.0,1.0,396.0,470.0,1752411975750,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,10.808277175003074
2016-10-17T15:30:00.000000000,10.623886344534109,0,0.0,1.0,409.0,470.0,1752411975750,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,10.092692027307402
2016-10-19T12:30:00.000000000,11.19281777413353,0,1.5,0.5,460.0,470.0,1752411975750,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,12.242817774133531
2016-10-13T09:30:00.000000000,11.510309940490874,0,0.0,1.0,376.0,470.0,1752411975750,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,10.93479444346633
2016-10-15T09:00:00.000000000,10.031462079097723,0,0.0,0.1,58.0,470.0,1752411975750,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.081462079097724
2016-10-19T10:00:00.000000000,10.1713397241601,0,0.0,0.1,426.0,470.0,1752411975750,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.221339724160101
2016-10-17T16:00:00.000000000,9.959101145745162,0,0.0,1.0,367.0,470.0,1752411975750,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.009101145745163
2016-10-16T14:30:00.000000000,12.45680327384189,1,1.5,1.0,200.0,470.0,1752411975750,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.833963110149796
2016-10-19T10:00:00.000000000,10.104956745436697,0,0.0,0.1,426.0,470.0,1752411975750,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.154956745436698
2016-10-18T13:30:00.000000000,10.98318931397272,0,1.0,0.5,463.0,470.0,1752411975750,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,10.434029848274083
2016-10-14T16:30:00.000000000,9.85634888219291,0,0.0,1.0,292.0,470.0,1752411975750,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,10.90634888219291
2016-10-19T11:00:00.000000000,12.049496083582614,0,1.0,1.0,461.0,470.0,1752411975750,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.447021279403483
2016-10-17T13:30:00.000000000,12.26683754020248,0,1.5,1.0,450.0,470.0,1752411975750,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.653495663192356
2016-10-18T08:00:00.000000000,10.151538575559362,0,0.0,1.0,138.0,470.0,1752411975750,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.201538575559363
2016-10-18T15:00:00.000000000,12.025568265500574,0,1.0,1.5,410.0,470.0,1752411975750,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.424289852225545
2016-10-14T11:00:00.000000000,11.265838045789131,0,1.0,1.0,360.0,470.0,1752411975750,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,10.702546143499674
2016-10-15T11:00:00.000000000,10.534525976631944,0,1.0,0.5,105.0,470.0,1752411975750,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.584525976631944
2016-10-12T09:00:00.000000000,12.044750955708762,0,0.0,1.0,335.0,470.0,1752411975750,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.442513407923323
2016-10-19T15:30:00.000000000,10.330477926782834,0,0.0,0.5,405.0,470.0,1752411975750,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,9.813954030443691
2016-10-18T15:30:00.000000000,10.242547029077976,0,0.0,0.5,399.0,470.0,1752411975750,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,9.730419677624077
2016-10-15T14:00:00.000000000,11.742803568172944,0,1.0,1.5,135.0,470.0,1752411975750,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.155663389764296
2016-10-13T11:30:00.000000000,13.066881630287256,0,1.0,1.5,438.0,470.0,1752411975750,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,12.413537548772892
2016-10-15T11:00:00.000000000,10.150170686854349,0,1.5,0.1,94.0,470.0,1752411975750,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.20017068685435
2016-10-17T09:00:00.000000000,10.2604171268853,0,0.0,1.0,265.0,470.0,1752411975750,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.310417126885302
2016-10-12T14:00:00.000000000,13.280604342513026,0,1.5,1.5,440.0,470.0,1752411975750,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,12.616574125387375
2016-10-16T09:00:00.000000000,10.225308711667244,1,0.0,0.5,76.0,470.0,1752411975750,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.275308711667245
2016-10-15T14:00:00.000000000,11.724811398089718,0,1.5,1.0,144.0,470.0,1752411975750,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.138570828185232
2016-10-19T12:00:00.000000000,11.13869272157652,0,1.5,0.5,458.0,470.0,1752411975750,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,12.18869272157652
2016-10-19T16:00:00.000000000,10.019653491216866,0,0.0,0.5,356.0,470.0,1752411975750,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,9.518670816656023
2016-10-16T09:00:00.000000000,10.357448159623344,1,0.0,1.0,90.0,470.0,1752411975750,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.407448159623344
2016-10-18T13:00:00.000000000,12.344092134006354,0,1.5,1.0,461.0,470.0,1752411975750,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.726887527306037
2016-10-19T09:30:00.000000000,11.163410050194432,0,1.0,1.0,355.0,470.0,1752411975750,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,10.605239547684711
2016-10-13T13:00:00.000000000,12.066894980789446,0,1.5,1.0,436.0,470.0,1752411975750,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.463550231749974
2016-10-19T08:30:00.000000000,12.078815634601732,0,0.0,1.0,305.0,470.0,1752411975750,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.474874852871645
2016-10-15T13:00:00.000000000,10.75104385829782,0,1.5,0.5,117.0,470.0,1752411975750,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.80104385829782
2016-10-13T16:30:00.000000000,9.972455012230409,0,0.0,0.1,322.0,470.0,1752411975750,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.02245501223041
2016-10-12T12:00:00.000000000,12.548042302881,0,1.5,1.0,469.0,470.0,1752411975750,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.92064018773695
2016-10-12T13:00:00.000000000,12.044401827631503,0,1.5,1.0,448.0,470.0,1752411975750,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.442181736249928
2016-10-16T10:00:00.000000000,10.523879467797643,1,0.0,1.0,116.0,470.0,1752411975750,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.573879467797644
2016-10-12T09:00:00.000000000,12.097922503665286,0,0.0,1.5,289.0,470.0,1752411975750,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.493026378482021
2016-10-18T13:30:00.000000000,10.98318931397272,0,1.0,0.5,463.0,470.0,1752411975750,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,10.434029848274083
2016-10-13T13:30:00.000000000,12.054675316071531,0,1.5,1.0,433.0,470.0,1752411975750,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.451941550267954
2016-10-14T15:00:00.000000000,9.94921165168148,0,0.0,1.0,334.0,470.0,1752411975750,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,10.999211651681481
2016-10-12T15:30:00.000000000,10.581794388968287,0,1.0,0.5,409.0,470.0,1752411975750,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,10.052704669519873
2016-10-12T16:30:00.000000000,10.340103185817233,0,0.0,1.0,338.0,470.0,1752411975750,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,9.82309802652637
2016-10-17T12:00:00.000000000,12.045288343705256,0,1.0,1.0,451.0,470.0,1752411975750,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.443023926519992
2016-10-18T12:00:00.000000000,12.40128634394742,0,1.5,1.0,467.0,470.0,1752411975750,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.781222026750049
2016-10-19T10:30:00.000000000,11.053980421202327,0,1.0,0.5,451.0,470.0,1752411975750,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,12.103980421202328
2016-10-16T10:30:00.000000000,11.968428878884303,1,1.0,1.0,135.0,470.0,1752411975750,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.370007434940089
2016-10-18T15:30:00.000000000,10.146802348226911,0,0.0,0.5,399.0,470.0,1752411975750,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,9.639462230815566
2016-10-18T08:00:00.000000000,10.244404182131854,0,0.0,1.0,207.0,470.0,1752411975750,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,9.732183973025261
2016-10-19T16:00:00.000000000,9.879227959301971,0,0.0,0.5,356.0,470.0,1752411975750,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,10.929227959301972
2016-10-17T16:00:00.000000000,9.882505401064313,0,0.0,1.0,367.0,470.0,1752411975750,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,10.932505401064313
2016-10-15T09:00:00.000000000,10.035293715954811,0,0.0,0.1,61.0,470.0,1752411975750,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.085293715954812
2016-10-14T08:00:00.000000000,10.15303701330157,0,0.0,1.0,170.0,470.0,1752411975750,1,garage_26.14902_91.73950_output.csv,26.14902,91.7395,13,11.203037013301572
