timestam,price,isspeciadday,traffic_condition,vehicle_type,occupancy,capacity,time,diff,source_file
2016-12-15T08:30:00.000000000,10.243018539813995,0,0.0,1.0,196.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-18T10:30:00.000000000,11.603440863009116,1,1.0,1.0,99.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-17T13:00:00.000000000,11.504480509943145,0,1.5,1.0,175.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-11T15:00:00.000000000,10.53096178623534,1,0.0,1.0,168.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-14T14:00:00.000000000,11.779638004219237,0,1.0,1.0,450.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-15T13:00:00.000000000,12.101237631574085,0,1.5,1.0,434.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-17T09:30:00.000000000,10.290837147471215,0,0.0,1.0,76.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-14T14:30:00.000000000,11.498744968453549,0,1.0,1.0,437.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-12T15:30:00.000000000,10.093518618202852,0,0.0,1.0,336.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-15T10:30:00.000000000,11.317163733118225,0,1.0,1.0,384.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-14T08:00:00.000000000,10.241268174589491,0,0.0,1.0,177.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-18T12:30:00.000000000,12.312499699565755,1,1.5,1.0,142.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-11T13:30:00.000000000,13.317273915717069,1,1.0,1.5,131.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-12T15:00:00.000000000,10.138726301692962,0,0.0,0.5,355.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-16T09:30:00.000000000,10.69191500359124,0,0.0,1.0,285.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-11T15:00:00.000000000,10.703302211767255,1,0.0,1.0,168.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-11T14:30:00.000000000,11.66562692794236,1,1.0,1.0,164.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-15T12:00:00.000000000,12.09406628685501,0,1.5,1.0,430.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-13T14:30:00.000000000,11.333217673015458,0,1.0,1.0,421.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-15T14:00:00.000000000,11.590944352262188,0,1.0,1.0,428.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-17T11:00:00.000000000,11.427006657568306,0,1.0,1.0,129.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-12T10:00:00.000000000,10.44624345838939,0,0.0,1.0,356.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-18T14:30:00.000000000,10.982054478536456,1,1.0,0.5,227.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-14T09:00:00.000000000,11.125842705784027,0,0.0,1.0,320.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-11T13:00:00.000000000,12.86795194262342,1,1.0,1.5,115.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-13T14:00:00.000000000,12.439606814382447,0,1.0,1.5,437.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-12T14:30:00.000000000,11.06122329105336,0,1.0,1.0,368.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-15T09:30:00.000000000,10.663419370682863,0,0.0,1.0,318.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-11T15:30:00.000000000,11.318374277619585,1,1.0,1.0,153.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-17T12:00:00.000000000,10.174927692383733,0,1.5,0.1,156.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-17T11:30:00.000000000,11.630334445832249,0,1.5,1.0,139.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-12T14:30:00.000000000,11.06122329105336,0,1.0,1.0,368.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-14T10:00:00.000000000,10.724008537968698,0,1.0,0.5,408.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-12T15:00:00.000000000,10.138726301692962,0,0.0,0.5,355.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-16T13:30:00.000000000,10.12957195916255,0,1.0,0.1,369.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-15T16:30:00.000000000,10.028626808886347,0,0.0,0.5,343.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-17T13:00:00.000000000,11.505105793070324,0,1.5,1.0,183.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-17T15:30:00.000000000,10.278797397375738,0,0.0,1.0,247.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-17T09:00:00.000000000,10.238070113625051,0,0.0,1.0,65.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-11T15:00:00.000000000,10.53096178623534,1,0.0,1.0,168.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-18T12:00:00.000000000,12.446707702058175,1,1.5,1.0,145.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-16T16:00:00.000000000,10.056096909089366,0,1.0,0.1,323.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-13T09:30:00.000000000,10.883548019250805,0,0.0,1.0,372.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-13T13:00:00.000000000,12.196126684619626,0,1.5,1.0,445.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-12T14:30:00.000000000,11.08675520594698,0,1.0,1.0,368.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-14T11:30:00.000000000,12.99725540229754,0,1.0,1.5,469.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-16T08:30:00.000000000,10.15574118965346,0,0.0,1.0,200.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-18T08:30:00.000000000,9.9741060949138,1,0.0,1.0,63.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-12T10:00:00.000000000,10.41772240989436,0,0.0,1.0,345.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-17T08:00:00.000000000,10.321148150896516,0,0.0,1.5,56.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-18T15:30:00.000000000,10.719031372314236,1,0.0,1.5,258.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-15T12:00:00.000000000,12.11026307897856,0,1.5,1.0,432.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-17T07:30:00.000000000,10.150241838280946,0,0.0,1.0,51.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-12T11:30:00.000000000,11.51785271797442,0,1.0,1.0,377.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-17T16:30:00.000000000,10.133150520101369,0,0.0,0.5,276.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-14T12:00:00.000000000,10.882336277082462,0,1.5,0.5,438.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-14T12:30:00.000000000,13.304735801863949,0,1.5,1.5,440.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-15T11:00:00.000000000,10.198916941854147,0,1.0,0.1,418.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-15T14:00:00.000000000,12.446893603967592,0,1.0,1.5,433.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-18T08:30:00.000000000,9.954947302771345,1,0.0,1.0,62.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-18T14:30:00.000000000,12.100585927221452,1,1.0,1.0,234.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-13T08:00:00.000000000,10.959906163791356,0,1.0,1.0,154.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-15T07:30:00.000000000,10.238962110447986,0,0.0,1.0,127.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-15T15:00:00.000000000,10.252719606980854,0,0.0,0.5,388.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-14T13:00:00.000000000,12.238287527554288,0,1.5,1.0,444.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-11T14:30:00.000000000,11.664928892599956,1,1.0,1.0,155.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-18T11:00:00.000000000,12.556774718526524,1,1.0,1.0,143.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-13T09:00:00.000000000,10.338068445314764,0,0.0,1.0,337.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-12T11:00:00.000000000,10.127208316230796,0,1.0,0.1,362.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-18T09:30:00.000000000,10.178597907807028,1,0.0,0.5,73.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-18T14:00:00.000000000,13.571850432399282,1,1.0,1.5,212.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-16T14:30:00.000000000,11.278865909021524,0,1.0,1.0,375.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-16T10:00:00.000000000,10.691011912936188,0,0.0,1.0,311.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-13T16:00:00.000000000,11.273472804863164,0,1.0,1.0,385.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-17T14:00:00.000000000,11.026948201666167,0,1.0,1.0,209.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-17T15:00:00.000000000,10.221269704941292,0,0.0,0.5,245.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-18T12:30:00.000000000,13.84335326948422,1,1.5,1.5,155.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-17T14:30:00.000000000,11.811706400388909,0,1.5,1.0,235.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-13T12:00:00.000000000,11.110807717417988,0,1.5,0.5,445.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-16T13:30:00.000000000,11.704122707817271,0,1.5,1.0,365.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-13T09:30:00.000000000,11.44525014691038,0,0.0,1.0,372.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-16T11:30:00.000000000,10.74936028492328,0,1.0,0.5,361.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-14T08:30:00.000000000,10.632508867549406,0,0.0,0.5,256.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-11T15:30:00.000000000,11.318374277619585,1,1.0,1.0,153.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-12T16:00:00.000000000,9.949776101903202,0,0.0,1.0,309.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-15T09:30:00.000000000,11.195392521764632,0,0.0,1.0,354.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-16T09:00:00.000000000,10.984565859984174,0,0.0,1.0,257.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-12T14:00:00.000000000,11.312635685487678,0,1.0,1.0,383.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-11T13:30:00.000000000,13.030039873163876,1,1.0,1.5,131.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-12T12:00:00.000000000,10.191108921465396,0,1.5,0.1,385.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-14T15:30:00.000000000,10.657131181909316,0,0.0,1.0,414.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-17T09:30:00.000000000,10.290837147471215,0,0.0,1.0,76.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-16T07:30:00.000000000,10.151538575559362,0,0.0,1.0,138.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-15T16:00:00.000000000,11.135242276319326,0,1.0,1.0,366.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-15T13:00:00.000000000,11.02239954688149,0,1.5,0.5,427.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-12T11:30:00.000000000,11.51785271797442,0,1.0,1.0,377.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-17T15:30:00.000000000,10.489271210452973,0,0.0,1.0,263.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-14T14:30:00.000000000,11.289471286719488,0,1.0,1.0,427.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-13T13:30:00.000000000,11.6660511240068,0,1.0,1.0,440.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-12T08:00:00.000000000,10.35829423408772,0,0.0,1.5,123.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-11T16:00:00.000000000,10.609737164799418,1,0.0,1.0,166.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-14T09:00:00.000000000,12.046480153256834,0,0.0,1.0,376.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-12T09:00:00.000000000,10.140995999756491,0,0.0,0.5,297.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-14T13:00:00.000000000,11.097552018898028,0,1.5,0.5,442.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-14T16:30:00.000000000,10.39893333580401,0,0.0,1.0,361.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-15T15:00:00.000000000,10.885588509918868,0,1.5,0.5,402.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-13T15:00:00.000000000,10.22575739500198,0,0.0,0.5,408.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-16T16:30:00.000000000,10.849679859989962,0,1.0,1.0,310.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-13T09:30:00.000000000,10.883548019250805,0,0.0,1.0,372.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-14T15:30:00.000000000,10.619884636120585,0,0.0,1.0,398.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-13T10:00:00.000000000,10.82512224389506,0,0.0,1.0,391.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-16T14:30:00.000000000,11.663004731299672,0,1.5,1.0,371.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-13T16:00:00.000000000,10.383987833497564,0,0.0,1.0,356.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-12T14:30:00.000000000,11.08675520594698,0,1.0,1.0,368.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-12T08:00:00.000000000,10.120831426067554,0,0.0,0.5,182.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-13T09:30:00.000000000,11.44525014691038,0,0.0,1.0,372.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-12T12:30:00.000000000,12.661454959865956,0,1.5,1.5,383.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-12T13:00:00.000000000,11.492441087088338,0,1.0,1.0,391.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-18T08:00:00.000000000,10.35733311719337,1,0.0,1.0,83.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-17T09:30:00.000000000,10.278071190024407,0,0.0,1.0,76.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-13T12:00:00.000000000,11.119783926370754,0,1.5,0.5,447.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-13T09:00:00.000000000,10.417695553434246,0,0.0,1.5,293.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-17T10:30:00.000000000,11.02070053486161,0,1.0,1.0,101.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-12T09:00:00.000000000,10.127679125445898,0,0.0,0.5,253.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-17T12:00:00.000000000,11.80054085592289,0,1.5,1.0,160.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-16T10:00:00.000000000,10.832118401576988,0,0.0,1.0,321.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-17T09:00:00.000000000,10.11903855859623,0,0.0,0.5,66.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-16T11:00:00.000000000,10.821563131970562,0,1.5,0.5,343.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-18T13:30:00.000000000,12.372499728801412,1,1.5,1.0,175.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-18T09:30:00.000000000,10.450644257284733,1,0.0,1.0,78.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-14T10:30:00.000000000,11.992536620752546,0,1.0,1.0,435.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-12T12:00:00.000000000,10.191108921465396,0,1.5,0.1,385.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-15T09:00:00.000000000,11.47599932154333,0,0.0,1.0,290.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-16T12:30:00.000000000,11.701732208605735,0,1.5,1.0,356.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-12T11:30:00.000000000,11.402959100953144,0,1.0,1.0,377.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-13T11:00:00.000000000,11.935854401796515,0,1.5,1.0,412.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-16T12:30:00.000000000,11.679127807892751,0,1.5,1.0,357.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-11T15:00:00.000000000,10.703302211767255,1,0.0,1.0,168.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-13T10:00:00.000000000,10.82512224389506,0,0.0,1.0,391.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-18T11:30:00.000000000,11.625778528546714,1,1.0,1.0,141.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-16T15:30:00.000000000,10.39583804578913,0,0.0,1.0,360.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-12T11:30:00.000000000,11.402959100953144,0,1.0,1.0,377.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-16T11:30:00.000000000,10.134244364301964,0,1.0,0.1,351.0,470.0,1752411990704,1,garage_26.14902_91.73950_output.csv
2016-12-19T11:30:00.000000000,11.523818269543789,0,1.0,1.0,387.0,470.0,1752411992126,1,garage_26.14902_91.73950_output.csv
2016-12-19T12:30:00.000000000,12.01913420265896,0,1.5,1.0,413.0,470.0,1752411992126,1,garage_26.14902_91.73950_output.csv
2016-12-19T13:00:00.000000000,12.182492908768015,0,1.5,1.0,425.0,470.0,1752411992126,1,garage_26.14902_91.73950_output.csv
2016-12-19T14:30:00.000000000,10.8780580178133,0,1.0,0.5,443.0,470.0,1752411992126,1,garage_26.14902_91.73950_output.csv
2016-12-19T16:30:00.000000000,10.032026055943096,0,0.0,1.0,373.0,470.0,1752411992126,1,garage_26.14902_91.73950_output.csv
2016-12-18T16:00:00.000000000,10.937983970599412,1,0.0,1.0,281.0,470.0,1752411992126,1,garage_26.14902_91.73950_output.csv
2016-12-19T08:00:00.000000000,10.239157523875209,0,0.0,1.0,134.0,470.0,1752411992126,1,garage_26.14902_91.73950_output.csv
2016-12-19T10:30:00.000000000,11.696337195809994,0,1.0,1.5,342.0,470.0,1752411992126,1,garage_26.14902_91.73950_output.csv
2016-12-18T16:30:00.000000000,10.43193181374139,1,0.0,0.5,299.0,470.0,1752411992126,1,garage_26.14902_91.73950_output.csv
2016-12-19T15:00:00.000000000,10.35717439842366,0,0.0,0.5,432.0,470.0,1752411992126,1,garage_26.14902_91.73950_output.csv
2016-12-19T12:00:00.000000000,12.222481783472068,0,1.5,1.0,409.0,470.0,1752411992126,1,garage_26.14902_91.73950_output.csv
2016-12-19T09:30:00.000000000,10.590249204777544,0,0.0,1.0,299.0,470.0,1752411992126,1,garage_26.14902_91.73950_output.csv
2016-12-19T14:00:00.000000000,13.24336128441081,0,1.5,1.5,443.0,470.0,1752411992126,1,garage_26.14902_91.73950_output.csv
2016-12-19T09:00:00.000000000,11.09392228119017,0,0.0,1.0,275.0,470.0,1752411992126,1,garage_26.14902_91.73950_output.csv
2016-12-19T13:30:00.000000000,12.946506661909536,0,1.0,1.5,442.0,470.0,1752411992126,1,garage_26.14902_91.73950_output.csv
2016-12-19T09:30:00.000000000,11.722652428587814,0,1.0,1.0,324.0,470.0,1752411992126,1,garage_26.14902_91.73950_output.csv
2016-12-19T16:00:00.000000000,10.598700228673838,0,0.0,1.0,405.0,470.0,1752411992126,1,garage_26.14902_91.73950_output.csv
2016-12-19T11:00:00.000000000,12.1618532905331,0,1.5,1.0,375.0,470.0,1752411992126,1,garage_26.14902_91.73950_output.csv
2016-12-19T08:30:00.000000000,11.279677092682444,0,0.0,1.0,215.0,470.0,1752411992126,1,garage_26.14902_91.73950_output.csv
2016-12-19T15:00:00.000000000,10.672285956448269,0,0.0,1.5,419.0,470.0,1752411992126,1,garage_26.14902_91.73950_output.csv
2016-10-09T16:30:00.000000000,10.253686223418669,1,0.0,1.0,676.0,3883.0,1752411971558,1,garage_26.14750_91.72800_output.csv
2016-10-04T11:00:00.000000000,12.290868060229636,0,1.0,1.5,3221.0,3883.0,1752411971558,1,garage_26.14750_91.72800_output.csv
2016-10-04T14:00:00.000000000,10.662771375750836,0,1.0,0.5,3113.0,3883.0,1752411971558,1,garage_26.14750_91.72800_output.csv
2016-10-06T15:00:00.000000000,10.023235914763331,0,0.0,0.1,2921.0,3883.0,1752411971558,1,garage_26.14750_91.72800_output.csv
2016-10-05T14:30:00.000000000,10.653061765441464,0,1.0,0.5,3072.0,3883.0,1752411971558,1,garage_26.14750_91.72800_output.csv
2016-10-09T16:00:00.000000000,10.283988524122654,1,0.0,1.0,761.0,3883.0,1752411971558,1,garage_26.14750_91.72800_output.csv
2016-10-04T13:00:00.000000000,11.882512552001218,0,1.5,1.0,3232.0,3883.0,1752411971558,1,garage_26.14750_91.72800_output.csv
2016-10-10T14:30:00.000000000,11.702457485765098,0,1.0,1.5,2899.0,3883.0,1752411971558,1,garage_26.14750_91.72800_output.csv
2016-10-09T13:30:00.000000000,12.446349673852891,1,1.5,1.0,883.0,3883.0,1752411971558,1,garage_26.14750_91.72800_output.csv
2016-10-06T13:30:00.000000000,11.398366115444643,0,1.0,1.0,3134.0,3883.0,1752411971558,1,garage_26.14750_91.72800_output.csv
2016-10-04T14:30:00.000000000,11.106346805252713,0,1.0,1.0,3011.0,3883.0,1752411971558,1,garage_26.14750_91.72800_output.csv
2016-10-10T14:00:00.000000000,11.652986257551053,0,1.5,1.0,2967.0,3883.0,1752411971558,1,garage_26.14750_91.72800_output.csv
2016-10-06T14:30:00.000000000,10.665942647581709,0,1.0,0.5,3055.0,3883.0,1752411971558,1,garage_26.14750_91.72800_output.csv
2016-10-07T10:30:00.000000000,10.117010647440384,0,1.0,0.1,2591.0,3883.0,1752411971558,1,garage_26.14750_91.72800_output.csv
2016-10-09T15:30:00.000000000,10.196842104112864,1,0.0,0.5,833.0,3883.0,1752411971558,1,garage_26.14750_91.72800_output.csv
2016-10-09T09:30:00.000000000,10.787062410858937,1,0.0,1.5,575.0,3883.0,1752411971558,1,garage_26.14750_91.72800_output.csv
2016-10-10T14:30:00.000000000,10.503169875066838,0,1.0,0.5,2829.0,3883.0,1752411971558,1,garage_26.14750_91.72800_output.csv
2016-10-05T11:00:00.000000000,11.94300049370291,0,1.5,1.0,3177.0,3883.0,1752411971558,1,garage_26.14750_91.72800_output.csv
2016-10-05T11:30:00.000000000,11.42836410976809,0,1.0,1.0,3194.0,3883.0,1752411971558,1,garage_26.14750_91.72800_output.csv
2016-10-04T16:00:00.000000000,10.014118342997689,0,0.0,0.5,2656.0,3883.0,1752411971558,1,garage_26.14750_91.72800_output.csv
2016-10-07T14:30:00.000000000,11.027392703329804,0,1.0,1.0,2498.0,3883.0,1752411971558,1,garage_26.14750_91.72800_output.csv
2016-10-04T14:00:00.000000000,12.012728476295411,0,1.0,1.5,3145.0,3883.0,1752411971558,1,garage_26.14750_91.72800_output.csv
2016-10-06T07:30:00.000000000,10.119597053027364,0,0.0,0.5,1117.0,3883.0,1752411971558,1,garage_26.14750_91.72800_output.csv
2016-10-09T09:30:00.000000000,10.571092658082062,1,0.0,1.0,595.0,3883.0,1752411971558,1,garage_26.14750_91.72800_output.csv
2016-10-10T11:30:00.000000000,10.659312853622763,0,1.0,0.5,2948.0,3883.0,1752411971558,1,garage_26.14750_91.72800_output.csv
2016-10-08T08:30:00.000000000,10.023810544121789,0,0.0,0.1,577.0,3883.0,1752411971558,1,garage_26.14750_91.72800_output.csv
2016-10-07T13:00:00.000000000,10.843350656304498,0,1.5,0.5,2676.0,3883.0,1752411971558,1,garage_26.14750_91.72800_output.csv
2016-10-04T16:30:00.000000000,9.875931183323427,0,0.0,1.0,2359.0,3883.0,1752411971558,1,garage_26.14750_91.72800_output.csv
2016-10-08T14:00:00.000000000,10.59471493199612,0,1.0,0.5,1551.0,3883.0,1752411971558,1,garage_26.14750_91.72800_output.csv
2016-10-10T12:30:00.000000000,11.791251870202904,0,1.5,1.0,3014.0,3883.0,1752411971558,1,garage_26.14750_91.72800_output.csv
2016-10-04T14:30:00.000000000,11.106346805252713,0,1.0,1.0,3011.0,3883.0,1752411971558,1,garage_26.14750_91.72800_output.csv
2016-10-09T11:30:00.000000000,10.195339168068829,1,1.0,0.1,727.0,3883.0,1752411971558,1,garage_26.14750_91.72800_output.csv
2016-10-10T10:30:00.000000000,10.693292604643094,0,1.0,0.5,2806.0,3883.0,1752411971558,1,garage_26.14750_91.72800_output.csv
2016-10-07T15:00:00.000000000,10.113541164435285,0,0.0,1.0,2355.0,3883.0,1752411971558,1,garage_26.14750_91.72800_output.csv
2016-10-05T10:30:00.000000000,11.574754120375912,0,1.0,1.0,3117.0,3883.0,1752411971558,1,garage_26.14750_91.72800_output.csv
2016-10-08T12:00:00.000000000,12.65612319192517,0,1.5,1.5,1313.0,3883.0,1752411971558,1,garage_26.14750_91.72800_output.csv
2016-10-08T15:30:00.000000000,10.457096969762397,0,0.0,1.5,1577.0,3883.0,1752411971558,1,garage_26.14750_91.72800_output.csv
2016-10-05T07:30:00.000000000,10.30140203567613,0,0.0,1.0,1104.0,3883.0,1752411971558,1,garage_26.14750_91.72800_output.csv
