timestam,price,occupancy,capacity,time,diff
2016-10-12T09:00:00.000000000,10.530329289428076,73,577,1752411971558,1
2016-10-04T14:00:00.000000000,10.824956672443674,238,577,1752411971558,1
2016-10-06T07:30:00.000000000,10.20103986135182,58,577,1752411971558,1
2016-10-09T09:30:00.000000000,10.294627383015598,50,577,1752411971558,1
2016-10-10T11:30:00.000000000,10.516464471403811,149,577,1752411971558,1
2016-10-08T08:30:00.000000000,10.211438474870018,61,577,1752411971558,1
2016-10-07T13:00:00.000000000,10.589254766031194,200,577,1752411971558,1
2016-10-12T14:00:00.000000000,10.630849220103986,167,577,1752411971558,1
2016-10-04T16:30:00.000000000,10.166377816291162,143,577,1752411971558,1
2016-10-08T14:00:00.000000000,12.027729636048528,395,577,1752411971558,1
2016-10-10T12:30:00.000000000,10.59272097053726,171,577,1752411971558,1
2016-10-11T08:30:00.000000000,10.5684575389948,74,577,1752411971558,1
2016-10-11T09:30:00.000000000,10.322357019064125,93,577,1752411971558,1
2016-10-12T12:00:00.000000000,10.755632582322358,143,577,1752411971558,1
2016-10-12T13:00:00.000000000,10.52686308492201,157,577,1752411971558,1
2016-10-04T14:30:00.000000000,9.868284228769497,192,577,1752411971558,1
2016-10-09T11:30:00.000000000,10.88734835355286,126,577,1752411971558,1
2016-10-12T09:00:00.000000000,10.34315424610052,64,577,1752411971558,1
2016-10-10T10:30:00.000000000,10.755632582322356,113,577,1752411971558,1
2016-10-07T15:00:00.000000000,10.440207972270365,172,577,1752411971558,1
2016-10-05T10:30:00.000000000,10.68630849220104,128,577,1752411971558,1
2016-10-08T12:00:00.000000000,11.961871750433277,306,577,1752411971558,1
2016-10-08T15:30:00.000000000,11.40727902946274,406,577,1752411971558,1
2016-10-05T07:30:00.000000000,10.187175043327557,54,577,1752411971558,1
2016-10-12T15:30:00.000000000,10.235701906412478,128,577,1752411971558,1
2016-10-09T10:30:00.000000000,10.221837088388217,64,577,1752411971558,1
2016-10-05T16:30:00.000000000,10.273830155979203,114,577,1752411971558,1
2016-10-09T09:00:00.000000000,10.166377816291162,43,577,1752411971558,1
2016-10-04T09:30:00.000000000,10.370883882149046,107,577,1752411971558,1
2016-10-09T14:00:00.000000000,10.772963604852686,208,577,1752411971558,1
2016-10-06T11:30:00.000000000,10.66204506065858,191,577,1752411971558,1
2016-10-06T08:30:00.000000000,10.21837088388215,63,577,1752411971558,1
2016-10-08T07:30:00.000000000,10.20103986135182,58,577,1752411971558,1
2016-10-09T12:30:00.000000000,10.589254766031196,170,577,1752411971558,1
2016-10-10T10:30:00.000000000,11.400346620450604,144,577,1752411971558,1
2016-10-09T15:00:00.000000000,10.350086655112651,191,577,1752411971558,1
2016-10-05T13:30:00.000000000,10.60311958405546,174,577,1752411971558,1
2016-10-06T12:00:00.000000000,10.82842287694974,199,577,1752411971558,1
2016-10-04T08:00:00.000000000,10.273830155979203,64,577,1752411971558,1
2016-10-12T12:30:00.000000000,10.807625649913346,158,577,1752411971558,1
2016-10-09T08:30:00.000000000,10.145580589254768,42,577,1752411971558,1
2016-10-04T10:00:00.000000000,11.081455805892547,177,577,1752411971558,1
2016-10-12T14:30:00.000000000,10.412478336221836,159,577,1752411971558,1
2016-10-04T14:30:00.000000000,10.266897746967071,192,577,1752411971558,1
2016-10-06T13:30:00.000000000,10.720970537261698,208,577,1752411971558,1
2016-10-12T10:30:00.000000000,10.613518197573658,112,577,1752411971558,1
2016-10-10T09:00:00.000000000,10.381282495667245,65,577,1752411971558,1
2016-10-10T13:00:00.000000000,10.696707105719238,176,577,1752411971558,1
2016-10-06T10:30:00.000000000,10.987868284228773,160,577,1752411971558,1
2016-10-11T14:30:00.000000000,10.36741767764298,191,577,1752411971558,1
2016-10-04T10:00:00.000000000,11.826689774696709,177,577,1752411971558,1
2016-10-05T13:30:00.000000000,10.620450606585788,179,577,1752411971558,1
2016-10-08T10:00:00.000000000,11.483535528596189,158,577,1752411971558,1
2016-10-11T11:30:00.000000000,10.759098786828424,219,577,1752411971558,1
2016-10-06T08:30:00.000000000,10.24263431542461,70,577,1752411971558,1
2016-10-07T13:30:00.000000000,10.714038128249568,201,577,1752411971558,1
2016-10-12T08:00:00.000000000,10.176776429809358,51,577,1752411971558,1
2016-10-09T14:30:00.000000000,10.741767764298094,209,577,1752411971558,1
2016-10-10T16:30:00.000000000,10.395147313691508,114,577,1752411971558,1
2016-10-08T12:30:00.000000000,11.351819757365684,320,577,1752411971558,1
2016-10-12T15:00:00.000000000,10.155979202772963,140,577,1752411971558,1
2016-10-12T11:00:00.000000000,10.700173310225304,127,577,1752411971558,1
2016-10-11T09:30:00.000000000,10.447140381282496,129,577,1752411971558,1
2016-10-05T08:30:00.000000000,10.204506065857885,59,577,1752411971558,1
2016-10-05T10:00:00.000000000,10.932409012131716,114,577,1752411971558,1
2016-10-09T13:00:00.000000000,10.984402079722704,189,577,1752411971558,1
2016-10-10T11:30:00.000000000,10.551126516464471,159,577,1752411971558,1
2016-10-11T12:00:00.000000000,10.883882149046794,225,577,1752411971558,1
2016-10-10T13:30:00.000000000,10.526863084922011,172,577,1752411971558,1
2016-10-04T11:30:00.000000000,11.105719237435007,259,577,1752411971558,1
2016-10-07T09:30:00.000000000,11.362218370883882,128,577,1752411971558,1
2016-10-12T08:30:00.000000000,10.30155979202773,57,577,1752411971558,1
2016-10-12T13:30:00.000000000,10.689774696707106,164,577,1752411971558,1
2016-10-05T16:00:00.000000000,10.280762564991337,121,577,1752411971558,1
2016-10-07T09:00:00.000000000,10.50259965337955,75,577,1752411971558,1
2016-10-08T13:00:00.000000000,11.69150779896014,348,577,1752411971558,1
2016-10-11T08:00:00.000000000,10.194107452339688,56,577,1752411971558,1
2016-10-04T15:30:00.000000000,10.571923743500866,165,577,1752411971558,1
2016-10-08T14:30:00.000000000,11.47313691507799,400,577,1752411971558,1
2016-10-11T08:30:00.000000000,10.36048526863085,64,577,1752411971558,1
2016-10-04T10:00:00.000000000,11.081455805892547,177,577,1752411971558,1
2016-10-09T11:00:00.000000000,10.97053726169844,100,577,1752411971558,1
2016-10-07T08:30:00.000000000,10.263431542461008,61,577,1752411971558,1
2016-10-04T14:30:00.000000000,10.266897746967071,192,577,1752411971558,1
2016-10-04T09:30:00.000000000,10.51993067590988,150,577,1752411971558,1
2016-10-10T10:00:00.000000000,10.648180242634314,92,577,1752411971558,1
2016-10-08T11:30:00.000000000,10.880415944540728,254,577,1752411971558,1
2016-10-10T09:30:00.000000000,10.391681109185445,73,577,1752411971558,1
2016-10-10T15:30:00.000000000,10.447140381282496,129,577,1752411971558,1
2016-10-11T16:00:00.000000000,10.363951473136916,150,577,1752411971558,1
2016-10-07T16:30:00.000000000,10.457538994800691,132,577,1752411971558,1
2016-10-05T09:00:00.000000000,10.454072790294628,71,577,1752411971558,1
2016-10-04T10:30:00.000000000,11.487001733102252,219,577,1752411971558,1
2016-10-09T11:30:00.000000000,11.344887348353552,148,577,1752411971558,1
2016-10-07T14:00:00.000000000,10.530329289428076,193,577,1752411971558,1
2016-10-07T15:30:00.000000000,10.32582322357019,159,577,1752411971558,1
2016-10-12T15:30:00.000000000,10.090121317157712,121,577,1752411971558,1
2016-10-04T07:30:00.000000000,10.211438474870018,61,577,1752411971558,1
2016-10-06T12:30:00.000000000,10.66897746967071,198,577,1752411971558,1
2016-10-07T11:30:00.000000000,10.689774696707106,199,577,1752411971558,1
2016-10-08T16:00:00.000000000,10.88734835355286,381,577,1752411971558,1
2016-10-07T12:00:00.000000000,10.91854419410745,210,577,1752411971558,1
2016-10-07T12:30:00.000000000,10.64471403812825,206,577,1752411971558,1
2016-10-11T12:30:00.000000000,10.696707105719238,221,577,1752411971558,1
2016-10-08T14:30:00.000000000,11.369150779896014,395,577,1752411971558,1
2016-10-06T15:30:00.000000000,10.44367417677643,153,577,1752411971558,1
2016-10-06T09:30:00.000000000,10.329289428076256,95,577,1752411971558,1
2016-10-08T10:30:00.000000000,11.89948006932409,223,577,1752411971558,1
2016-10-05T14:30:00.000000000,10.50259965337955,145,577,1752411971558,1
2016-10-05T15:30:00.000000000,10.447140381282496,129,577,1752411971558,1
2016-10-06T12:30:00.000000000,10.835355285961873,206,577,1752411971558,1
2016-10-04T13:00:00.000000000,10.91161178509532,263,577,1752411971558,1
2016-10-06T10:00:00.000000000,11.161178509532062,135,577,1752411971558,1
2016-10-04T08:30:00.000000000,10.554592720970536,80,577,1752411971558,1
2016-10-04T12:00:00.000000000,11.043327556325822,266,577,1752411971558,1
2016-10-07T09:30:00.000000000,10.842287694974004,103,577,1752411971558,1
2016-10-04T10:30:00.000000000,11.487001733102252,219,577,1752411971558,1
2016-10-08T13:30:00.000000000,11.393414211438474,357,577,1752411971558,1
2016-10-06T16:30:00.000000000,10.34315424610052,129,577,1752411971558,1
2016-10-10T08:30:00.000000000,10.228769497400346,56,577,1752411971558,1
2016-10-06T10:30:00.000000000,11.341421143847484,177,577,1752411971558,1
2016-10-11T15:30:00.000000000,10.412478336221836,159,577,1752411971558,1
2016-10-07T08:00:00.000000000,10.20103986135182,58,577,1752411971558,1
2016-10-11T15:00:00.000000000,10.162911611785097,167,577,1752411971558,1
2016-10-10T15:30:00.000000000,10.45060658578856,130,577,1752411971558,1
2016-10-12T11:30:00.000000000,10.46100519930676,128,577,1752411971558,1
2016-10-07T15:30:00.000000000,10.305025996533796,158,577,1752411971558,1
2016-10-11T16:00:00.000000000,9.885615251299829,127,577,1752411971558,1
2016-10-07T10:30:00.000000000,10.596187175043328,172,577,1752411971558,1
2016-10-11T13:00:00.000000000,10.682842287694974,217,577,1752411971558,1
2016-10-05T12:30:00.000000000,10.554592720970536,175,577,1752411971558,1
2016-10-05T12:30:00.000000000,10.7209705372617,183,577,1752411971558,1
2016-10-10T08:00:00.000000000,10.187175043327557,54,577,1752411971558,1
2016-10-05T09:30:00.000000000,10.495667244367418,83,577,1752411971558,1
2016-10-08T10:30:00.000000000,11.233968804159446,191,577,1752411971558,1
2016-10-08T08:30:00.000000000,10.25996533795494,75,577,1752411971558,1
2016-10-04T10:00:00.000000000,11.826689774696709,177,577,1752411971558,1
2016-10-09T08:00:00.000000000,10.145580589254768,42,577,1752411971558,1
2016-10-11T14:00:00.000000000,10.564991334488736,208,577,1752411971558,1
2016-10-06T16:00:00.000000000,10.155979202772963,135,577,1752411971558,1
2016-10-08T09:30:00.000000000,10.36048526863085,104,577,1752411971558,1
2016-10-08T16:30:00.000000000,10.987868284228773,365,577,1752411971558,1
2016-10-05T12:00:00.000000000,10.894280762564993,178,577,1752411971558,1
2016-10-12T16:30:00.000000000,10.38474870017331,111,577,1752411971578,1
2016-10-13T07:30:00.000000000,10.20103986135182,58,577,1752411971578,1
2016-10-13T08:30:00.000000000,10.225303292894282,65,577,1752411971596,1
2016-10-13T09:00:00.000000000,10.454072790294626,76,577,1752411971596,1
2016-10-13T09:30:00.000000000,10.700173310225304,97,577,1752411971604,1
2016-10-13T09:30:00.000000000,11.32409012131716,127,577,1752411971616,1
2016-10-13T10:30:00.000000000,10.575389948006933,166,577,1752411971664,1
2016-10-13T11:30:00.000000000,11.317157712305026,230,577,1752411971664,1
2016-10-13T11:00:00.000000000,11.282495667244367,200,577,1752411971664,1
2016-10-13T11:30:00.000000000,11.109185441941076,220,577,1752411971664,1
2016-10-13T13:00:00.000000000,10.447140381282496,214,577,1752411971774,1
2016-10-13T16:30:00.000000000,10.415944540727905,130,577,1752411971774,1
2016-10-13T13:30:00.000000000,10.512998266897748,203,577,1752411971774,1
2016-10-13T15:00:00.000000000,10.232235701906411,162,577,1752411971774,1
2016-10-13T16:00:00.000000000,10.24956672443674,132,577,1752411971774,1
2016-10-13T14:30:00.000000000,10.62738301559792,181,577,1752411971774,1
2016-10-13T15:30:00.000000000,10.187175043327557,144,577,1752411971774,1
2016-10-13T12:30:00.000000000,10.800693240901213,231,577,1752411971774,1
2016-10-13T13:30:00.000000000,10.554592720970538,205,577,1752411971774,1
2016-10-14T08:00:00.000000000,10.197573656845751,57,577,1752411971798,1
2016-10-14T08:00:00.000000000,10.18370883882149,53,577,1752411971798,1
2016-10-14T09:00:00.000000000,10.346620450606586,100,577,1752411971824,1
2016-10-14T09:00:00.000000000,10.232235701906411,67,577,1752411971824,1
2016-10-14T10:00:00.000000000,10.464471403812825,134,577,1752411971824,1
2016-10-14T11:00:00.000000000,10.7105719237435,205,577,1752411971858,1
2016-10-14T11:00:00.000000000,10.76256499133449,220,577,1752411971858,1
2016-10-14T10:00:00.000000000,10.54419410745234,157,577,1752411971858,1
2016-10-14T12:00:00.000000000,10.776429809358753,224,577,1752411971886,1
2016-10-14T12:00:00.000000000,10.738301559792028,213,577,1752411971886,1
2016-10-14T13:00:00.000000000,10.7105719237435,205,577,1752411971886,1
2016-10-14T14:30:00.000000000,10.464471403812825,174,577,1752411971920,1
2016-10-14T13:00:00.000000000,10.696707105719238,201,577,1752411971920,1
2016-10-14T14:00:00.000000000,10.630849220103986,182,577,1752411971920,1
2016-10-15T09:00:00.000000000,10.50953206239168,77,577,1752411972046,1
2016-10-14T16:30:00.000000000,10.395147313691508,134,577,1752411972046,1
2016-10-14T15:00:00.000000000,10.33275563258232,161,577,1752411972046,1
2016-10-15T09:00:00.000000000,11.008665511265164,101,577,1752411972046,1
2016-10-15T10:00:00.000000000,10.533795493934145,154,577,1752411972046,1
2016-10-14T16:00:00.000000000,10.478336221837088,138,577,1752411972046,1
2016-10-15T10:00:00.000000000,10.59272097053726,171,577,1752411972046,1
2016-10-14T15:00:00.000000000,10.540727902946273,171,577,1752411972046,1
2016-10-15T08:30:00.000000000,10.391681109185445,63,577,1752411972046,1
2016-10-15T08:00:00.000000000,10.18370883882149,53,577,1752411972046,1
2016-10-15T11:00:00.000000000,10.82842287694974,239,577,1752411972138,1
2016-10-15T14:00:00.000000000,12.031195840554592,391,577,1752411972138,1
2016-10-15T11:00:00.000000000,10.731369150779896,211,577,1752411972138,1
2016-10-15T14:00:00.000000000,12.405545927209705,409,577,1752411972138,1
2016-10-15T13:00:00.000000000,11.150779896013866,332,577,1752411972138,1
2016-10-15T12:00:00.000000000,11.02946273830156,297,577,1752411972138,1
2016-10-15T12:00:00.000000000,10.956672443674178,276,577,1752411972138,1
2016-10-15T15:00:00.000000000,11.532062391681109,442,577,1752411972138,1
2016-10-15T13:30:00.000000000,11.566724436741769,352,577,1752411972138,1
2016-10-15T16:00:00.000000000,11.362218370883882,393,577,1752411972184,1
2016-10-15T16:00:00.000000000,11.428076256499134,412,577,1752411972184,1
2016-10-16T08:00:00.000000000,10.166377816291162,48,577,1752411972184,1
2016-10-15T15:00:00.000000000,11.483535528596189,428,577,1752411972184,1
2016-10-16T09:00:00.000000000,10.19064124783362,55,577,1752411972276,1
2016-10-16T09:00:00.000000000,10.197573656845751,57,577,1752411972276,1
2016-10-16T10:00:00.000000000,10.197573656845751,57,577,1752411972276,1
2016-10-16T10:30:00.000000000,10.176776429809358,56,577,1752411972276,1
2016-10-16T11:00:00.000000000,10.194107452339688,56,577,1752411972276,1
2016-10-16T12:00:00.000000000,10.363951473136916,105,577,1752411972276,1
2016-10-16T11:00:00.000000000,10.194107452339688,56,577,1752411972276,1
2016-10-16T08:00:00.000000000,10.166377816291162,48,577,1752411972276,1
2016-10-16T12:00:00.000000000,10.225303292894282,65,577,1752411972276,1
2016-10-16T13:00:00.000000000,10.506065857885616,146,577,1752411972384,1
2016-10-16T16:30:00.000000000,10.533795493934145,154,577,1752411972384,1
2016-10-16T14:00:00.000000000,10.623916811091854,180,577,1752411972384,1
2016-10-16T14:00:00.000000000,10.589254766031196,170,577,1752411972384,1
2016-10-16T15:00:00.000000000,10.665511265164644,192,577,1752411972384,1
2016-10-16T15:30:00.000000000,10.51993067590988,185,577,1752411972384,1
2016-10-16T13:00:00.000000000,10.454072790294628,131,577,1752411972384,1
2016-10-16T15:30:00.000000000,10.270363951473136,173,577,1752411972384,1
2016-10-17T09:00:00.000000000,10.228769497400346,66,577,1752411972436,1
2016-10-17T08:00:00.000000000,10.187175043327557,54,577,1752411972436,1
2016-10-17T08:00:00.000000000,10.173310225303291,50,577,1752411972436,1
2016-10-17T09:00:00.000000000,10.263431542461005,76,577,1752411972436,1
2016-10-17T10:00:00.000000000,10.388214904679376,112,577,1752411972436,1
2016-10-17T13:30:00.000000000,10.54419410745234,157,577,1752411972504,1
2016-10-17T12:00:00.000000000,10.655112651646448,159,577,1752411972504,1
2016-10-17T11:30:00.000000000,10.68630849220104,153,577,1752411972504,1
2016-10-17T11:00:00.000000000,10.932409012131716,144,577,1752411972504,1
2016-10-17T12:30:00.000000000,10.447140381282496,154,577,1752411972504,1
2016-10-17T10:30:00.000000000,10.53379549393414,119,577,1752411972504,1
2016-10-17T12:30:00.000000000,10.447140381282496,154,577,1752411972504,1
2016-10-25T15:00:00.000000000,11.178509532062392,340,577,1752411975748,1
2016-10-25T10:30:00.000000000,11.202772963604852,202,577,1752411975748,1
2016-10-18T09:00:00.000000000,10.315424610051991,91,577,1752411975748,1
2016-10-18T16:00:00.000000000,9.996533795493932,124,577,1752411975748,1
2016-10-23T08:30:00.000000000,10.228769497400346,51,577,1752411975748,1
2016-10-26T09:00:00.000000000,10.596187175043328,87,577,1752411975748,1
2016-10-25T15:00:00.000000000,11.04679376083189,302,577,1752411975748,1
2016-10-17T15:30:00.000000000,10.419410745233968,121,577,1752411975748,1
2016-10-24T10:30:00.000000000,10.395147313691508,114,577,1752411975748,1
2016-10-19T12:30:00.000000000,10.46793760831889,165,577,1752411975748,1
2016-10-22T15:00:00.000000000,11.032928942807626,403,577,1752411975748,1
2016-10-19T10:00:00.000000000,11.49046793760832,135,577,1752411975748,1
2016-10-25T12:00:00.000000000,11.0051993067591,290,577,1752411975748,1
2016-10-25T16:00:00.000000000,9.968804159445408,226,577,1752411975748,1
2016-10-17T16:00:00.000000000,10.294627383015598,110,577,1752411975748,1
2016-10-25T09:00:00.000000000,10.329289428076256,95,577,1752411975748,1
2016-10-19T10:00:00.000000000,10.98786828422877,135,577,1752411975748,1
2016-10-18T13:30:00.000000000,10.592720970537265,226,577,1752411975748,1
2016-10-25T13:30:00.000000000,11.570190641247834,363,577,1752411975748,1
2016-10-19T11:00:00.000000000,10.97746967071057,177,577,1752411975748,1
2016-10-27T07:30:00.000000000,10.187175043327557,54,577,1752411975748,1
2016-10-18T08:00:00.000000000,10.197573656845751,57,577,1752411975748,1
2016-10-18T15:00:00.000000000,10.54419410745234,157,577,1752411975748,1
2016-10-26T07:30:00.000000000,10.194107452339688,56,577,1752411975748,1
2016-10-23T10:00:00.000000000,10.311958405545928,60,577,1752411975748,1
2016-10-24T14:30:00.000000000,10.74523396880416,215,577,1752411975748,1
2016-10-22T11:30:00.000000000,10.90467937608319,261,577,1752411975748,1
2016-10-19T15:30:00.000000000,10.440207972270365,127,577,1752411975748,1
2016-10-23T16:00:00.000000000,10.017331022530328,150,577,1752411975748,1
2016-10-22T10:30:00.000000000,11.414211438474869,198,577,1752411975748,1
2016-10-18T15:30:00.000000000,10.377816291161178,149,577,1752411975748,1
2016-10-22T09:00:00.000000000,10.68630849220104,93,577,1752411975748,1
2016-10-22T13:30:00.000000000,11.41421143847487,408,577,1752411975748,1
2016-10-23T13:30:00.000000000,11.143847487001732,215,577,1752411975748,1
2016-10-23T14:00:00.000000000,10.974003466204506,226,577,1752411975748,1
2016-10-19T12:00:00.000000000,10.419410745233968,171,577,1752411975748,1
2016-10-19T16:00:00.000000000,10.25996533795494,110,577,1752411975748,1
2016-10-26T09:00:00.000000000,10.717504332755633,87,577,1752411975748,1
2016-10-23T07:30:00.000000000,10.162911611785097,47,577,1752411975748,1
2016-10-18T13:00:00.000000000,10.821490467937608,237,577,1752411975748,1
2016-10-23T11:30:00.000000000,10.74523396880416,125,577,1752411975748,1
2016-10-19T09:30:00.000000000,10.263431542461005,76,577,1752411975748,1
2016-10-22T09:30:00.000000000,11.091854419410746,130,577,1752411975748,1
2016-10-19T08:30:00.000000000,10.377816291161178,59,577,1752411975748,1
2016-10-26T14:30:00.000000000,10.613518197573656,252,577,1752411975748,1
2016-10-25T16:00:00.000000000,9.968804159445408,226,577,1752411975748,1
2016-10-23T10:30:00.000000000,10.623916811091854,80,577,1752411975748,1
2016-10-26T12:00:00.000000000,10.831889081455806,205,577,1752411975748,1
2016-10-18T13:30:00.000000000,10.592720970537265,226,577,1752411975748,1
2016-10-22T16:00:00.000000000,10.415944540727905,340,577,1752411975748,1
2016-10-24T09:30:00.000000000,10.44367417677643,73,577,1752411975748,1
2016-10-24T07:30:00.000000000,10.162911611785097,47,577,1752411975748,1
2016-10-25T09:30:00.000000000,11.036395147313693,129,577,1752411975748,1
2016-10-24T12:00:00.000000000,10.599653379549393,173,577,1752411975748,1
2016-10-23T09:30:00.000000000,10.256499133448871,54,577,1752411975748,1
2016-10-22T08:00:00.000000000,10.239168110918545,59,577,1752411975748,1
2016-10-26T09:00:00.000000000,10.596187175043328,87,577,1752411975748,1
2016-10-25T15:30:00.000000000,9.785095320623917,273,577,1752411975748,1
2016-10-25T11:00:00.000000000,11.677642980935875,249,577,1752411975748,1
2016-10-18T12:00:00.000000000,10.800693240901213,231,577,1752411975748,1
2016-10-19T10:30:00.000000000,10.90467937608319,156,577,1752411975748,1
2016-10-25T10:00:00.000000000,11.362218370883882,173,577,1752411975748,1
2016-10-22T10:00:00.000000000,10.991334488734836,156,577,1752411975748,1
2016-10-23T13:00:00.000000000,10.665511265164644,192,577,1752411975748,1
2016-10-18T15:30:00.000000000,10.239168110918545,149,577,1752411975748,1
2016-10-18T08:00:00.000000000,10.207972270363951,60,577,1752411975748,1
2016-10-27T08:30:00.000000000,10.207972270363951,60,577,1752411975748,1
2016-10-25T13:30:00.000000000,11.812824956672443,363,577,1752411975748,1
2016-10-24T13:30:00.000000000,10.759098786828424,219,577,1752411975748,1
2016-10-19T16:00:00.000000000,10.086655112651648,110,577,1752411975748,1
2016-10-17T16:00:00.000000000,10.190641247833623,110,577,1752411975748,1
2016-10-24T15:30:00.000000000,10.724436741767764,209,577,1752411975748,1
2016-10-23T08:00:00.000000000,10.183708838821492,48,577,1752411975748,1
2016-10-18T13:30:00.000000000,10.766031195840554,226,577,1752411975748,1
2016-10-25T13:30:00.000000000,11.570190641247834,363,577,1752411975748,1
2016-10-26T10:00:00.000000000,10.727902946273831,125,577,1752411975748,1
2016-10-25T12:00:00.000000000,11.050259965337954,303,577,1752411975748,1
2016-10-19T11:30:00.000000000,10.696707105719238,181,577,1752411975748,1
2016-10-26T08:30:00.000000000,10.24263431542461,70,577,1752411975748,1
2016-10-26T12:30:00.000000000,11.251299826689774,231,577,1752411975748,1
2016-10-19T08:00:00.000000000,10.169844020797226,49,577,1752411975748,1
2016-10-19T13:30:00.000000000,10.454072790294626,161,577,1752411975748,1
2016-10-18T13:00:00.000000000,10.78682842287695,227,577,1752411975748,1
2016-10-22T08:30:00.000000000,10.474870017331025,72,577,1752411975748,1
2016-10-19T08:00:00.000000000,10.176776429809358,51,577,1752411975748,1
2016-10-18T15:30:00.000000000,10.377816291161178,149,577,1752411975748,1
2016-10-19T10:30:00.000000000,10.90467937608319,156,577,1752411975748,1
2016-10-22T15:00:00.000000000,10.92894280762565,403,577,1752411975748,1
2016-10-25T14:00:00.000000000,11.299826689774696,365,577,1752411975748,1
2016-10-25T09:30:00.000000000,11.261698440207972,129,577,1752411975748,1
2016-10-26T11:30:00.000000000,10.963604852686307,198,577,1752411975748,1
2016-10-18T10:00:00.000000000,10.616984402079725,178,577,1752411975748,1
2016-10-23T15:00:00.000000000,10.675909878682845,215,577,1752411975748,1
2016-10-25T08:00:00.000000000,10.187175043327557,54,577,1752411975748,1
2016-10-19T08:30:00.000000000,10.34315424610052,59,577,1752411975748,1
2016-10-19T10:00:00.000000000,11.49046793760832,135,577,1752411975748,1
2016-10-23T12:00:00.000000000,10.82842287694974,144,577,1752411975748,1
2016-10-18T11:00:00.000000000,10.76256499133449,220,577,1752411975748,1
2016-10-25T08:00:00.000000000,10.19064124783362,55,577,1752411975748,1
2016-10-18T11:00:00.000000000,10.790294627383016,228,577,1752411975748,1
2016-10-22T14:30:00.000000000,11.49046793760832,430,577,1752411975748,1
2016-10-19T14:30:00.000000000,10.499133448873485,144,577,1752411975748,1
2016-10-26T09:00:00.000000000,10.717504332755633,87,577,1752411975748,1
2016-10-26T10:30:00.000000000,11.140381282495667,159,577,1752411975748,1
2016-10-22T07:30:00.000000000,10.197573656845751,57,577,1752411975748,1
2016-10-19T16:00:00.000000000,10.086655112651648,110,577,1752411975748,1
2016-10-18T10:00:00.000000000,10.50259965337955,145,577,1752411975748,1
2016-10-24T09:30:00.000000000,10.734835355285965,87,577,1752411975748,1
2016-10-24T16:30:00.000000000,10.311958405545926,175,577,1752411975748,1
2016-10-24T16:00:00.000000000,10.370883882149046,192,577,1752411975748,1
2016-10-17T14:30:00.000000000,10.266897746967071,147,577,1752411975748,1
2016-10-22T12:30:00.000000000,11.123050259965336,324,577,1752411975748,1
2016-10-25T13:30:00.000000000,11.812824956672443,363,577,1752411975748,1
2016-10-17T15:30:00.000000000,10.398613518197571,115,577,1752411975748,1
2016-10-23T15:30:00.000000000,9.996533795493932,179,577,1752411975748,1
2016-10-26T13:00:00.000000000,11.07105719237435,244,577,1752411975748,1
2016-10-17T14:00:00.000000000,10.62738301559792,161,577,1752411975748,1
2016-10-24T12:30:00.000000000,11.119584055459272,198,577,1752411975748,1
2016-10-23T13:30:00.000000000,11.43847487001733,215,577,1752411975748,1
2016-10-26T15:00:00.000000000,10.582322357019065,238,577,1752411975748,1
2016-10-22T15:00:00.000000000,11.032928942807626,403,577,1752411975748,1
2016-10-19T14:30:00.000000000,10.540727902946276,156,577,1752411975748,1
2016-10-18T16:00:00.000000000,9.996533795493932,124,577,1752411975748,1
2016-10-23T14:30:00.000000000,10.637781629116118,219,577,1752411975748,1
2016-10-19T15:30:00.000000000,10.405545927209705,117,577,1752411975748,1
2016-10-24T09:00:00.000000000,10.214904679376083,62,577,1752411975748,1
2016-10-24T14:30:00.000000000,10.724436741767764,209,577,1752411975748,1
2016-10-24T08:00:00.000000000,10.329289428076256,55,577,1752411975748,1
2016-10-18T15:00:00.000000000,10.571923743500866,165,577,1752411975748,1
2016-10-24T12:30:00.000000000,10.974003466204506,191,577,1752411975748,1
2016-10-26T16:30:00.000000000,10.623916811091854,180,577,1752411975748,1
2016-10-18T14:00:00.000000000,10.24263431542461,200,577,1752411975748,1
2016-10-17T16:00:00.000000000,10.190641247833623,110,577,1752411975748,1
2016-10-23T09:00:00.000000000,10.155979202772963,50,577,1752411975748,1
2016-10-18T12:00:00.000000000,10.776429809358753,224,577,1752411975748,1
2016-10-22T15:30:00.000000000,11.001733102253032,384,577,1752411975748,1
2016-10-26T09:30:00.000000000,10.738301559792028,108,577,1752411975748,1
2016-10-23T13:30:00.000000000,11.143847487001732,215,577,1752411975748,1
2016-10-18T14:00:00.000000000,10.24263431542461,200,577,1752411975748,1
2016-10-22T11:30:00.000000000,10.82842287694974,239,577,1752411975748,1
2016-10-27T09:30:00.000000000,10.311958405545926,90,577,1752411975748,1
2016-10-25T15:30:00.000000000,10.44367417677643,273,577,1752411975748,1
2016-10-26T14:00:00.000000000,11.04679376083189,267,577,1752411975748,1
2016-10-23T14:00:00.000000000,10.974003466204506,226,577,1752411975748,1
2016-10-19T10:00:00.000000000,10.98786828422877,135,577,1752411975748,1
2016-10-19T09:30:00.000000000,10.363951473136916,105,577,1752411975748,1
2016-10-19T16:00:00.000000000,10.25996533795494,110,577,1752411975748,1
2016-10-18T09:00:00.000000000,10.24956672443674,72,577,1752411975748,1
2016-10-24T11:00:00.000000000,11.247833622183707,155,577,1752411975748,1
